Order rescheduled for sync,Sifariş sinxronizasiya üçün yenidən planlaşdırıldı
Order/Quot %,Sifariş/Təklif %
Ordered,Sifariş verildi
Ordered Qty,Sifariş edilən Miqdar
"Ordered Qty: Quantity ordered for purchase, but not received.","Sifariş edilən Miqdar: Satınalma üçün sifariş edilmiş, lakin qəbul edilməmiş miqdar."
Orders,Sifarişlər
Orders released for production.,İstehsal üçün buraxılan sifarişlər.
Organization,Təşkilat
Organization Name,Təşkilat Adı
Other,Digər
Other Reports,Digər Hesabatlar
"Other outward supplies(Nil rated,Exempted)","Digər çıxış təchizatları (Sıfır dərəcəli, Azad edilmiş)"
Out Qty,Çıxış miq.
Out Value,Çıxış Dəyəri
Out of Order,Sıradan Çıxıb
Outgoing,Gedən
Outstanding,Ödənilməmiş
Outstanding Amount,Ödənilməmiş məbləğ
Outstanding Amt,Ödənilməmiş Məbləğ
Outstanding Cheques and Deposits to clear,Klirinq üçün Ödənilməmiş Çeklər və Depozitlər
Outstanding for {0} cannot be less than zero ({1}),{0} üçün ödənilməmiş məbləğ sıfırdan ({1}) az ola bilməz
Outward taxable supplies(zero rated),Vergiyə cəlb olunan çıxış təchizatları (sıfır dərəcəli)
Overdue,Gecikmiş
Overlap in scoring between {0} and {1},{0} və {1} arasında qiymətləndirmədə üst-üstə düşmə
Overlapping conditions found between:,Arasında üst-üstə düşən şərtlər tapıldı:
Owner,Sahibi
PAN,PAN
POS,POS
POS Profile,Satış Nöqtəsi Profili
POS Profile is required to use Point-of-Sale,Satış Nöqtəsindən istifadə etmək üçün POS Profili tələb olunur
POS Profile required to make POS Entry,POS Girişi etmək üçün POS Profili tələb olunur
POS Settings,POS parametrləri
Packed quantity must equal quantity for Item {0} in row {1},Qablaşdırılan miqdar {1} sətrindəki Material {0} üçün miqdara bərabər olmalıdır
Packing Slip,Bağlama Vərəqəsi
Packing Slip(s) cancelled,Bağlama Vərəqəsi(ləri) ləğv edildi
Paid,Ödənilmiş
Paid Amount,Ödənən məbləğ
Paid Amount cannot be greater than total negative outstanding amount {0},Ödənilmiş Məbləğ ümumi mənfi ödənilməmiş məbləğdən {0} çox ola bilməz
Paid amount + Write Off Amount can not be greater than Grand Total,Ödənilmiş məbləğ + Silinmə Məbləği Ümumi Cəmdən çox ola bilməz
Paid and Not Delivered,Ödənilib və Çatdırılmayıb
Parameter,Parametr
Parent Item {0} must not be a Stock Item,Ana Material {0} Stok Materialı olmamalıdır
Parents Teacher Meeting Attendance,Valideyn Müəllim İclası Davamiyyəti
Partially Depreciated,Qismən Amortizasiya Edilib
Partially Received,Qismən Qəbul Edilib
Party,Cari Hesab
Party Name,Cari Hesab Adı
Party Type,Cari Hesab Növü
Party Type and Party is mandatory for {0} account,{0} hesabı üçün Tərəf Növü və Tərəf məcburidir
Party Type is mandatory,Cari Hesab Növü məcburidir
Party is mandatory,Cari Hesab məcburidir
Past Due Date,Son Tarixi Keçib
Patient,Pasiyent
Patient Appointment,Pasiyent Randevusu
Patient Encounter,Pasiyent ilə Görüş
Patient not found,Pasiyent tapılmadı
Pay Remaining,Qalanı Ödə
Pay {0} {1},Ödə {0} {1}
Payable,Kredit borcları
Payable Account,Kredit Hesabı
Payment,Ödəniş
Payment Cancelled. Please check your GoCardless Account for more details,Ödəniş Ləğv Edildi. Ətraflı məlumat üçün GoCardless Hesabınızı yoxlayın
Payment Confirmation,Ödəniş Təsdiqi
Payment Document,Ödəniş Sənədi
Payment Due Date,Ödəniş Tarixi
Payment Entries {0} are un-linked,Ödəniş Qeydləri {0} əlaqələndirilməyib
Payment Entry,Ödəniş Qəbzi
Payment Entry already exists,Ödəniş Qeydi artıq mövcuddur
Payment Entry has been modified after you pulled it. Please pull it again.,Ödəniş Qeydi siz onu çəkdikdən sonra dəyişdirilib. Zəhmət olmasa yenidən çəkin.
Payment Entry is already created,Ödəniş Qeydi artıq yaradılıb
Payment Failed. Please check your GoCardless Account for more details,Ödəniş Uğursuz Oldu. Ətraflı məlumat üçün GoCardless Hesabınızı yoxlayın
Payment Gateway,Ödəniş Şlüzü
"Payment Gateway Account not created, please create one manually.","Ödəniş Şlüzü Hesabı yaradılmayıb, zəhmət olmasa əl ilə yaradın."
Payment Gateway Name,Ödəniş Şlüzü Adı
Payment Mode,Ödəniş Rejimi
Payment Receipt Note,Ödəniş Qəbz Qeydi
Payment Request,Ödəniş Tələbi
Payment Request for {0},{0} üçün Ödəniş Tələbi
Payment Tems,Ödəniş Şərtləri
Payment Term,Ödəniş Şərtləri
Payment Terms,Ödəniş Şərtləri
Payment Terms Template,Ödəniş Şərtləri Şablonu
Payment Terms based on conditions,Şərtlərə əsaslanan Ödəniş Şərtləri
Payment Type,Ödəniş Növü
"Payment Type must be one of Receive, Pay and Internal Transfer","Ödəniş Növü Qəbul, Ödəniş və Daxili Transferdən biri olmalıdır"
Payment against {0} {1} cannot be greater than Outstanding Amount {2},{0} {1} üzrə ödəniş Ödənilməmiş Məbləğdən {2} çox ola bilməz
Payment request {0} created,Ödəniş tələbi {0} yaradıldı
Payments,Ödənişlər
Payroll Payable,Əmək Haqqı Borcları
Payslip,Maaş vərəqəsi
Pending Activities,Gözləyən Fəaliyyətlər
Pending Amount,Gözləyən Məbləğ
Pending Leaves,Gözləyən Məzuniyyətlər
Pending Qty,Gözləyən Miqdar
Pending Quantity,Gözləyən Miqdar
Pending Review,İcmal Gözləyir
Pending activities for today,Bu gün üçün gözləyən fəaliyyətlər
Pension Funds,Pensiya Fondları
Percentage Allocation should be equal to 100%,Faiz Bölgüsü 100%-ə bərabər olmalıdır
Perception Analysis,Qavrayış Təhlili
Period,Dövr
Period Closing Entry,Dövrün Bağlanması Qeydi
Period Closing Voucher,Dövrün Bağlanması Sənədi
Periodicity,Dövilik
Personal Details,Şəxsi Detallar
Pharmaceutical,Əczaçılıq
Pharmaceuticals,Dərmanlar
Physician,Həkim
Place Of Supply (State/UT),Təchizat Yeri (Ştat/UT)
Place Order,Sifariş Yerləşdir
Plan Name,Plan Adı
Plan for maintenance visits.,Baxım səfərləri üçün plan.
Planned Qty,Planlaşdırılan Miqdar
"Planned Qty: Quantity, for which, Work Order has been raised, but is pending to be manufactured.","Planlaşdırılan Miqdar: İş Sifarişi qaldırılmış, lakin istehsalı gözləyən miqdar."
Planning,Planlaşdırma
Plants and Machineries,Zavodlar və Maşınlar
Please Set Supplier Group in Buying Settings.,Zəhmət olmasa Satınalma Parametrlərində Təchizatçı Qrupunu təyin edin.
Please add a Temporary Opening account in Chart of Accounts,Zəhmət olmasa Hesablar Planına Müvəqqəti Açılış hesabı əlavə edin
Please add the account to root level Company -,Zəhmət olmasa hesabı kök səviyyəli Şirkətə əlavə edin -
Please check Multi Currency option to allow accounts with other currency,Digər valyutalı hesablara icazə vermək üçün Multi Valyuta seçimini yoxlayın
Please click on 'Generate Schedule',Zəhmət olmasa 'Cədvəl Yarat' düyməsini sıxın
Please click on 'Generate Schedule' to fetch Serial No added for Item {0},Item {0} üçün əlavə edilmiş Seriya Nömrəsini gətirmək üçün 'Cədvəl Yarat' düyməsini sıxın
Please click on 'Generate Schedule' to get schedule,Cədvəli almaq üçün zəhmət olmasa 'Cədvəl Yarat' düyməsini sıxın
Please create purchase receipt or purchase invoice for the item {0},Zəhmət olmasa {0} materialı üçün satınalma qaiməsi və ya satınalma fakturası yaradın
Please define grade for Threshold 0%,Zəhmət olmasa 0% Eşik üçün dərəcəni müəyyən edin
Please enable Applicable on Booking Actual Expenses,Zəhmət olmasa Faktiki Xərclərin Sifarişində Tətbiq Ediləni aktivləşdirin
Please enable Applicable on Purchase Order and Applicable on Booking Actual Expenses,Zəhmət olmasa Satınalma Sifarişində Tətbiq Ediləni və Faktiki Xərclərin Sifarişində Tətbiq Ediləni aktivləşdirin
Please enable pop-ups,Zəhmət olmasa pop-upları aktivləşdirin
Please enter 'Is Subcontracted' as Yes or No,Zəhmət olmasa 'Subpodratçıdı' olaraq Bəli və ya Xeyr daxil edin
Please enter API Consumer Key,Zəhmət olmasa API İstehlakçı Açarını daxil edin
Please enter API Consumer Secret,Zəhmət olmasa API İstehlakçı Məxfi Şifrəsini daxil edin
Please enter Account for Change Amount,Zəhmət olmasa Dəyişiklik Məbləği üçün Hesabı daxil edin
Please enter Approving Role or Approving User,Zəhmət olmasa Təsdiqləyici Rolu və ya Təsdiqləyici İstifadəçini daxil edin
Please enter Cost Center,Zəhmət olmasa Xərc Mərkəzini daxil edin
Please enter Delivery Date,Zəhmət olmasa Çatdırılma Tarixini daxil edin
Please enter Employee Id of this sales person,İşci İD-si
Please enter Expense Account,Zəhmət olmasa Xərc Hesabını daxil edin
Please enter Item Code to get Batch Number,Partiya Nömrəsini almaq üçün Material Kodunu daxil edin
Please enter Item Code to get batch no,Partiya nömrəsini almaq üçün Material Kodunu daxil edin
Please enter Item first,Əvvəlcə Materialı daxil edin
Please enter Maintaince Details first,Əvvəlcə Baxım Təfərrüatlarını daxil edin
Please enter Planned Qty for Item {0} at row {1},{1} sətrindəki Material {0} üçün Planlaşdırılan Miqdarı daxil edin
Please enter Preferred Contact Email,Zəhmət olmasa Üstünlük verilən Əlaqə E-poçtunu daxil edin
Please enter Production Item first,Əvvəlcə İstehsal Materialını daxil edin
Please enter Purchase Receipt first,Əvvəlcə Satınalma Qaiməsini daxil edin
Please enter Receipt Document,Zəhmət olmasa Qaimə Sənədini daxil edin
Please enter Reference date,Zəhmət olmasa İstinad tarixini daxil edin
Please enter Reqd by Date,Zəhmət olmasa Tələb olunan Tarixi daxil edin
Please enter Woocommerce Server URL,Zəhmət olmasa Woocommerce Server URL-ni daxil edin
Please enter Write Off Account,Zəhmət olmasa Silinmə Hesabını daxil edin
Please enter atleast 1 invoice in the table,Cədvələ ən azı 1 faktura daxil edin
Please enter company first,Əvvəlcə şirkəti daxil edin
Please enter company name first,Əvvəlcə şirkət adını daxil edin
Please enter default currency in Company Master,Şirkət Masterində əsas valyutanı daxil edin
Please enter message before sending,Göndərməzdən əvvəl mesaj daxil edin
Please enter parent cost center,Ana xərc mərkəzini daxil edin
Please enter quantity for Item {0},{0} Materialı üçün miqdarı daxil edin
Please enter relieving date.,Zəhmət olmasa işdən çıxma tarixini daxil edin.
Please enter valid Financial Year Start and End Dates,Zəhmət olmasa etibarlı Maliyyə İli Başlama və Bitmə Tarixlərini daxil edin
Please enter valid email address,Etibarlı e-poçt ünvanı daxil edin
Please enter {0} first,Əvvəlcə {0} daxil edin
Please fill in all the details to generate Assessment Result.,Qiymətləndirmə Nəticəsi yaratmaq üçün bütün detalları doldurun.
Please identify/create Account (Group) for type - {0},{0} növü üçün Hesab (Qrup) müəyyənləşdirin/yaradın
Please identify/create Account (Ledger) for type - {0},{0} növü üçün Hesab (Dəftər) müəyyənləşdirin/yaradın
Please login as another user to register on Marketplace,Marketplace-də qeydiyyatdan keçmək üçün başqa istifadəçi kimi daxil olun
Please make sure you really want to delete all the transactions for this company. Your master data will remain as it is. This action cannot be undone.,Bu şirkət üçün bütün əməliyyatları silmək istədiyinizə əmin olun. Master məlumatlarınız olduğu kimi qalacaq. Bu əməliyyat geri qaytarıla bilməz.
Please mention Basic and HRA component in Company,Zəhmət olmasa Şirkətdə Əsas və HRA komponentini qeyd edin
Please mention Round Off Account in Company,Zəhmət olmasa Şirkətdə Yuvarlaqlaşdırma Hesabını qeyd edin
Please mention Round Off Cost Center in Company,Zəhmət olmasa Şirkətdə Yuvarlaqlaşdırma Xərc Mərkəzini qeyd edin
Please mention no of visits required,Zəhmət olmasa tələb olunan ziyarətlərin sayını qeyd edin
Please mention the Lead Name in Lead {0},Zəhmət olmasa {0} Potensial Müştərisində Potensial Müştəri Adını qeyd edin
Please pull items from Delivery Note,Zəhmət olmasa materialları Çatdırılma Qaiməsindən çəkin
Please register the SIREN number in the company information file,Zəhmət olmasa şirkət məlumat faylında SIREN nömrəsini qeyd edin
Please remove this Invoice {0} from C-Form {1},Zəhmət olmasa bu Fakturanı {0} C-Form {1}-dən silin
Please save the patient first,Əvvəlcə pasiyenti yadda saxlayın
Please save the report again to rebuild or update,Yenidən qurmaq və ya yeniləmək üçün hesabatı yenidən yadda saxlayın
"Please select Allocated Amount, Invoice Type and Invoice Number in atleast one row","Zəhmət olmasa ən azı bir sətirdə Təhsis edilmiş Məbləğ, Faktura Növü və Faktura Nömrəsini seçin"
Please select Apply Discount On,Zəhmət olmasa Endirimi Tətbiq Et seçimini edin
Please select BOM against item {0},{0} materialı üçün Resept seçin
Please select BOM for Item in Row {0},{0} Sətrindəki Material üçün Resept seçin
Please select BOM in BOM field for Item {0},{0} Materialı üçün Resept sahəsində Resept seçin
Please select Category first,Əvvəlcə Kateqoriyanı seçin
Please select Charge Type first,Əvvəlcə Məsrəf Növünü seçin
Please select Company,Zəhmət olmasa Şirkəti seçin
Please select Company and Posting Date to getting entries,Qeydləri almaq üçün Şirkət və Qeyd Tarixini seçin
Please select Company first,Əvvəlcə Şirkəti seçin
Please select Completion Date for Completed Asset Maintenance Log,Tamamlanmış Aktiv Baxım Jurnalı üçün Tamamlanma Tarixini seçin
Please select Completion Date for Completed Repair,Tamamlanmış Təmir üçün Tamamlanma Tarixini seçin
Please select Course,Zəhmət olmasa Kursu seçin
Please select Drug,Zəhmət olmasa Dərman seçin
Please select Existing Company for creating Chart of Accounts,Hesablar Planı yaratmaq üçün Mövcud Şirkəti seçin
Please select Healthcare Service,Zəhmət olmasa Səhiyyə Xidmətini seçin
"Please select Item where ""Is Stock Item"" is ""No"" and ""Is Sales Item"" is ""Yes"" and there is no other Product Bundle","Zəhmət olmasa ""Stok Materialıdır"" ""Xeyr"" və ""Satış Materialıdır"" ""Bəli"" olan və başqa Məhsul Paketi olmayan Materialı seçin"
Please select Maintenance Status as Completed or remove Completion Date,Zəhmət olmasa Baxım Statusunu Tamamlandı olaraq seçin və ya Tamamlanma Tarixini silin
Please select Party Type first,Əvvəlcə Tərəf Növünü seçin
Please select Patient,Zəhmət olmasa Pasiyenti seçin
Please select Patient to get Lab Tests,Laboratoriya Testlərini almaq üçün Pasiyenti seçin
Please select Posting Date before selecting Party,Tərəfi seçməzdən əvvəl Qeyd Tarixini seçin
Please select Posting Date first,Əvvəlcə Qeyd Tarixini seçin
Please select Price List,Zəhmət olmasa Qiymət Cədvəlini seçin
Please select Program,Zəhmət olmasa Proqramı seçin
Please select Qty against item {0},{0} materialı üçün Miqdarı seçin
Please select Sample Retention Warehouse in Stock Settings first,Əvvəlcə Stok Parametrlərində Nümunə Saxlama Anbarını seçin
Please select Start Date and End Date for Item {0},{0} Materialı üçün Başlama Tarixi və Bitmə Tarixini seçin
Please select Student Admission which is mandatory for the paid student applicant,Ödənişli tələbə namizədi üçün məcburi olan Tələbə Qəbulunu seçin
Please select a BOM,Zəhmət olmasa bir Resept seçin
Please select a Batch for Item {0}. Unable to find a single batch that fulfills this requirement,Material {0} üçün Partiya seçin. Bu tələbi yerinə yetirən tək bir partiya tapılmadı
